Country,League,Season,Home,Away,HG,AG
Perú,Liga 1,2025,Juan Pablo II,Melgar,2,4
Perú,Liga 1,2025,Juan Pablo II,Cusco FC,0,4
Perú,Liga 1,2025,Juan Pablo II,Cienciano,0,2
Perú,Liga 1,2025,Juan Pablo II,Sport Huancayo,0,3
Perú,Liga 1,2025,Juan Pablo II,Deportivo Garcilaso,0,3
Perú,Liga 1,2025,Juan Pablo II,ADT,0,0
Perú,Liga 1,2025,Juan Pablo II,Atlético Grau,2,2
Perú,Liga 1,2025,Juan Pablo II,César Vallejo,0,3
Perú,Liga 1,2025,Juan Pablo II,Sport Boys,1,1
Perú,Liga 1,2025,Juan Pablo II,Alianza Atlético,0,0
Perú,Liga 1,2025,Juan Pablo II,UTC Cajamarca,2,0
Perú,Liga 1,2025,Juan Pablo II,Los Chankas,1,1
Perú,Liga 1,2025,Juan Pablo II,Ayacucho FC,1,0
Perú,Liga 1,2025,Juan Pablo II,Comerciantes Unidos,0,0
Perú,Liga 1,2025,Los Chankas,Universitario,0,0
Perú,Liga 1,2025,Los Chankas,Alianza Lima,1,5
Perú,Liga 1,2025,Los Chankas,Sporting Cristal,1,1
Perú,Liga 1,2025,Los Chankas,Melgar,1,1
Perú,Liga 1,2025,Los Chankas,Cusco FC,1,1
Perú,Liga 1,2025,Los Chankas,Cienciano,3,3
Perú,Liga 1,2025,Los Chankas,Sport Huancayo,1,2
Perú,Liga 1,2025,Los Chankas,Deportivo Garcilaso,1,1
Perú,Liga 1,2025,Los Chankas,ADT,0,1
Perú,Liga 1,2025,Los Chankas,Atlético Grau,5,1
Perú,Liga 1,2025,Los Chankas,César Vallejo,1,2
Perú,Liga 1,2025,Los Chankas,Sport Boys,1,2
Perú,Liga 1,2025,Los Chankas,Alianza Atlético,2,1
Perú,Liga 1,2025,Los Chankas,UTC Cajamarca,4,1
Perú,Liga 1,2025,Los Chankas,Juan Pablo II,2,1
Perú,Liga 1,2025,Los Chankas,Ayacucho FC,0,1
Perú,Liga 1,2025,Los Chankas,Comerciantes Unidos,1,0
Perú,Liga 1,2025,Ayacucho FC,Universitario,0,4
Perú,Liga 1,2025,Ayacucho FC,Alianza Lima,1,0
Perú,Liga 1,2025,Ayacucho FC,Sporting Cristal,0,1
Perú,Liga 1,2025,Ayacucho FC,Melgar,3,1
Perú,Liga 1,2025,Ayacucho FC,Cusco FC,0,2
Perú,Liga 1,2025,Ayacucho FC,Cienciano,1,2
Perú,Liga 1,2025,Ayacucho FC,Sport Huancayo,1,1
Perú,Liga 1,2025,Ayacucho FC,Deportivo Garcilaso,3,1
Perú,Liga 1,2025,Ayacucho FC,ADT,0,2
Perú,Liga 1,2025,Ayacucho FC,Atlético Grau,0,0
Perú,Liga 1,2025,Ayacucho FC,César Vallejo,1,0
Perú,Liga 1,2025,Ayacucho FC,Sport Boys,2,0
Perú,Liga 1,2025,Ayacucho FC,Alianza Atlético,0,1
Perú,Liga 1,2025,Ayacucho FC,UTC Cajamarca,0,0
Perú,Liga 1,2025,Ayacucho FC,Juan Pablo II,0,0
Perú,Liga 1,2025,Ayacucho FC,Los Chankas,1,0
Perú,Liga 1,2025,Ayacucho FC,Comerciantes Unidos,3,2
Perú,Liga 1,2025,Comerciantes Unidos,Universitario,5,4
Perú,Liga 1,2025,Comerciantes Unidos,Alianza Lima,1,4
Perú,Liga 1,2025,Comerciantes Unidos,Sporting Cristal,0,2
Perú,Liga 1,2025,Comerciantes Unidos,Melgar,0,2
Perú,Liga 1,2025,Comerciantes Unidos,Cusco FC,1,3
Perú,Liga 1,2025,Comerciantes Unidos,Cienciano,0,2
Perú,Liga 1,2025,Comerciantes Unidos,Sport Huancayo,0,1
Perú,Liga 1,2025,Comerciantes Unidos,Deportivo Garcilaso,3,2
Perú,Liga 1,2025,Comerciantes Unidos,ADT,1,1
Perú,Liga 1,2025,Comerciantes Unidos,Atlético Grau,2,3
Perú,Liga 1,2025,Comerciantes Unidos,César Vallejo,5,2
Perú,Liga 1,2025,Comerciantes Unidos,Sport Boys,0,1
Perú,Liga 1,2025,Comerciantes Unidos,Alianza Atlético,3,2
Perú,Liga 1,2025,Comerciantes Unidos,UTC Cajamarca,1,0
Perú,Liga 1,2025,Comerciantes Unidos,Juan Pablo II,2,3
Perú,Liga 1,2025,Comerciantes Unidos,Los Chankas,0,2
Perú,Liga 1,2025,Comerciantes Unidos,Ayacucho FC,1,1
