Country,League,Season,Home,Away,HG,AG
Arabia Saudita,Saudi Pro League,2025,Al-Ahli,Al-Riyadh,3,0
Arabia Saudita,Saudi Pro League,2025,Al-Ahli,Al-Wehda,1,1
Arabia Saudita,Saudi Pro League,2025,Al-Ahli,Al-Raed,1,1
Arabia Saudita,Saudi Pro League,2025,Al-Ahli,Al-Okhdood,3,1
Arabia Saudita,Saudi Pro League,2025,Al-Ahli,Al-Hazem,4,1
Arabia Saudita,Saudi Pro League,2025,Al-Ahli,Al-Orobah,1,2
Arabia Saudita,Saudi Pro League,2025,Al-Qadsiah,Al-Hilal,1,1
Arabia Saudita,Saudi Pro League,2025,Al-Qadsiah,Al-Nassr,1,3
Arabia Saudita,Saudi Pro League,2025,Al-Qadsiah,Al-Ittihad,1,3
Arabia Saudita,Saudi Pro League,2025,Al-Qadsiah,Al-Ahli,0,4
Arabia Saudita,Saudi Pro League,2025,Al-Qadsiah,Al-Shabab,3,1
Arabia Saudita,Saudi Pro League,2025,Al-Qadsiah,Al-Ettifaq,0,1
Arabia Saudita,Saudi Pro League,2025,Al-Qadsiah,Al-Taawoun,3,0
Arabia Saudita,Saudi Pro League,2025,Al-Qadsiah,Al-Fateh,3,1
Arabia Saudita,Saudi Pro League,2025,Al-Qadsiah,Damac,0,1
Arabia Saudita,Saudi Pro League,2025,Al-Qadsiah,Al-Fayha,2,1
Arabia Saudita,Saudi Pro League,2025,Al-Qadsiah,Al-Khaleej,2,0
Arabia Saudita,Saudi Pro League,2025,Al-Qadsiah,Al-Riyadh,1,1
Arabia Saudita,Saudi Pro League,2025,Al-Qadsiah,Al-Wehda,2,1
Arabia Saudita,Saudi Pro League,2025,Al-Qadsiah,Al-Raed,0,0
Arabia Saudita,Saudi Pro League,2025,Al-Qadsiah,Al-Okhdood,1,0
Arabia Saudita,Saudi Pro League,2025,Al-Qadsiah,Al-Hazem,1,1
Arabia Saudita,Saudi Pro League,2025,Al-Qadsiah,Al-Orobah,2,1
Arabia Saudita,Saudi Pro League,2025,Al-Shabab,Al-Hilal,3,2
Arabia Saudita,Saudi Pro League,2025,Al-Shabab,Al-Nassr,1,3
Arabia Saudita,Saudi Pro League,2025,Al-Shabab,Al-Ittihad,2,2
Arabia Saudita,Saudi Pro League,2025,Al-Shabab,Al-Ahli,0,0
Arabia Saudita,Saudi Pro League,2025,Al-Shabab,Al-Qadsiah,1,2
Arabia Saudita,Saudi Pro League,2025,Al-Shabab,Al-Ettifaq,0,0
Arabia Saudita,Saudi Pro League,2025,Al-Shabab,Al-Taawoun,2,2
Arabia Saudita,Saudi Pro League,2025,Al-Shabab,Al-Fateh,2,0
Arabia Saudita,Saudi Pro League,2025,Al-Shabab,Damac,1,0
Arabia Saudita,Saudi Pro League,2025,Al-Shabab,Al-Fayha,1,1
Arabia Saudita,Saudi Pro League,2025,Al-Shabab,Al-Khaleej,2,0
Arabia Saudita,Saudi Pro League,2025,Al-Shabab,Al-Riyadh,4,1
Arabia Saudita,Saudi Pro League,2025,Al-Shabab,Al-Wehda,1,1
Arabia Saudita,Saudi Pro League,2025,Al-Shabab,Al-Raed,1,0
Arabia Saudita,Saudi Pro League,2025,Al-Shabab,Al-Okhdood,4,0
Arabia Saudita,Saudi Pro League,2025,Al-Shabab,Al-Hazem,1,0
Arabia Saudita,Saudi Pro League,2025,Al-Shabab,Al-Orobah,3,1
Arabia Saudita,Saudi Pro League,2025,Al-Ettifaq,Al-Hilal,1,2
Arabia Saudita,Saudi Pro League,2025,Al-Ettifaq,Al-Nassr,0,1
Arabia Saudita,Saudi Pro League,2025,Al-Ettifaq,Al-Ittihad,2,5
Arabia Saudita,Saudi Pro League,2025,Al-Ettifaq,Al-Ahli,1,4
Arabia Saudita,Saudi Pro League,2025,Al-Ettifaq,Al-Qadsiah,3,1
Arabia Saudita,Saudi Pro League,2025,Al-Ettifaq,Al-Shabab,1,3
Arabia Saudita,Saudi Pro League,2025,Al-Ettifaq,Al-Taawoun,2,2
Arabia Saudita,Saudi Pro League,2025,Al-Ettifaq,Al-Fateh,0,0
Arabia Saudita,Saudi Pro League,2025,Al-Ettifaq,Damac,2,0
Arabia Saudita,Saudi Pro League,2025,Al-Ettifaq,Al-Fayha,2,0
Arabia Saudita,Saudi Pro League,2025,Al-Ettifaq,Al-Khaleej,2,1
Arabia Saudita,Saudi Pro League,2025,Al-Ettifaq,Al-Riyadh,0,1
Arabia Saudita,Saudi Pro League,2025,Al-Ettifaq,Al-Wehda,2,1
Arabia Saudita,Saudi Pro League,2025,Al-Ettifaq,Al-Raed,1,1
Arabia Saudita,Saudi Pro League,2025,Al-Ettifaq,Al-Okhdood,3,1
Arabia Saudita,Saudi Pro League,2025,Al-Ettifaq,Al-Hazem,4,0
Arabia Saudita,Saudi Pro League,2025,Al-Ettifaq,Al-Orobah,4,1
Arabia Saudita,Saudi Pro League,2025,Al-Taawoun,Al-Hilal,3,2
Arabia Saudita,Saudi Pro League,2025,Al-Taawoun,Al-Nassr,0,1
Arabia Saudita,Saudi Pro League,2025,Al-Taawoun,Al-Ittihad,2,2
Arabia Saudita,Saudi Pro League,2025,Al-Taawoun,Al-Ahli,1,1
Arabia Saudita,Saudi Pro League,2025,Al-Taawoun,Al-Qadsiah,3,0
Arabia Saudita,Saudi Pro League,2025,Al-Taawoun,Al-Shabab,1,0
Arabia Saudita,Saudi Pro League,2025,Al-Taawoun,Al-Ettifaq,0,0
Arabia Saudita,Saudi Pro League,2025,Al-Taawoun,Al-Fateh,2,0
Arabia Saudita,Saudi Pro League,2025,Al-Taawoun,Damac,3,1
Arabia Saudita,Saudi Pro League,2025,Al-Taawoun,Al-Fayha,2,1
Arabia Saudita,Saudi Pro League,2025,Al-Taawoun,Al-Khaleej,1,0
Arabia Saudita,Saudi Pro League,2025,Al-Taawoun,Al-Riyadh,0,0
Arabia Saudita,Saudi Pro League,2025,Al-Taawoun,Al-Wehda,0,0
Arabia Saudita,Saudi Pro League,2025,Al-Taawoun,Al-Raed,1,1
Arabia Saudita,Saudi Pro League,2025,Al-Taawoun,Al-Okhdood,0,0
Arabia Saudita,Saudi Pro League,2025,Al-Taawoun,Al-Hazem,0,0
Arabia Saudita,Saudi Pro League,2025,Al-Taawoun,Al-Orobah,3,0
Arabia Saudita,Saudi Pro League,2025,Al-Fateh,Al-Hilal,0,3
Arabia Saudita,Saudi Pro League,2025,Al-Fateh,Al-Nassr,1,1
Arabia Saudita,Saudi Pro League,2025,Al-Fateh,Al-Ittihad,0,2
Arabia Saudita,Saudi Pro League,2025,Al-Fateh,Al-Ahli,0,1
Arabia Saudita,Saudi Pro League,2025,Al-Fateh,Al-Qadsiah,0,3
Arabia Saudita,Saudi Pro League,2025,Al-Fateh,Al-Shabab,2,2
Arabia Saudita,Saudi Pro League,2025,Al-Fateh,Al-Ettifaq,1,2
Arabia Saudita,Saudi Pro League,2025,Al-Fateh,Al-Taawoun,0,1
Arabia Saudita,Saudi Pro League,2025,Al-Fateh,Damac,0,1
Arabia Saudita,Saudi Pro League,2025,Al-Fateh,Al-Fayha,1,1
Arabia Saudita,Saudi Pro League,2025,Al-Fateh,Al-Khaleej,1,0
Arabia Saudita,Saudi Pro League,2025,Al-Fateh,Al-Riyadh,2,0
Arabia Saudita,Saudi Pro League,2025,Al-Fateh,Al-Wehda,2,0
Arabia Saudita,Saudi Pro League,2025,Al-Fateh,Al-Raed,3,0
Arabia Saudita,Saudi Pro League,2025,Al-Fateh,Al-Okhdood,4,0
Arabia Saudita,Saudi Pro League,2025,Al-Fateh,Al-Hazem,2,1
Arabia Saudita,Saudi Pro League,2025,Al-Fateh,Al-Orobah,1,1
Arabia Saudita,Saudi Pro League,2025,Damac,Al-Hilal,0,4
Arabia Saudita,Saudi Pro League,2025,Damac,Al-Nassr,0,4
Arabia Saudita,Saudi Pro League,2025,Damac,Al-Ittihad,0,0
Arabia Saudita,Saudi Pro League,2025,Damac,Al-Ahli,0,2
Arabia Saudita,Saudi Pro League,2025,Damac,Al-Qadsiah,2,1
Arabia Saudita,Saudi Pro League,2025,Damac,Al-Shabab,3,0
Arabia Saudita,Saudi Pro League,2025,Damac,Al-Ettifaq,2,2
Arabia Saudita,Saudi Pro League,2025,Damac,Al-Taawoun,0,0
Arabia Saudita,Saudi Pro League,2025,Damac,Al-Fateh,1,2
Arabia Saudita,Saudi Pro League,2025,Damac,Al-Fayha,2,1
Arabia Saudita,Saudi Pro League,2025,Damac,Al-Khaleej,1,1
Arabia Saudita,Saudi Pro League,2025,Damac,Al-Riyadh,5,1
Arabia Saudita,Saudi Pro League,2025,Damac,Al-Wehda,2,0
Arabia Saudita,Saudi Pro League,2025,Damac,Al-Raed,0,2
Arabia Saudita,Saudi Pro League,2025,Damac,Al-Okhdood,3,0
Arabia Saudita,Saudi Pro League,2025,Damac,Al-Hazem,0,2
Arabia Saudita,Saudi Pro League,2025,Damac,Al-Orobah,2,0
Arabia Saudita,Saudi Pro League,2025,Al-Fayha,Al-Hilal,0,2
Arabia Saudita,Saudi Pro League,2025,Al-Fayha,Al-Nassr,0,2
Arabia Saudita,Saudi Pro League,2025,Al-Fayha,Al-Ittihad,1,3
Arabia Saudita,Saudi Pro League,2025,Al-Fayha,Al-Ahli,0,1
Arabia Saudita,Saudi Pro League,2025,Al-Fayha,Al-Qadsiah,1,3
Arabia Saudita,Saudi Pro League,2025,Al-Fayha,Al-Shabab,1,0
Arabia Saudita,Saudi Pro League,2025,Al-Fayha,Al-Ettifaq,2,2
Arabia Saudita,Saudi Pro League,2025,Al-Fayha,Al-Taawoun,0,1
Arabia Saudita,Saudi Pro League,2025,Al-Fayha,Al-Fateh,0,2
Arabia Saudita,Saudi Pro League,2025,Al-Fayha,Damac,0,2
Arabia Saudita,Saudi Pro League,2025,Al-Fayha,Al-Khaleej,1,1
Arabia Saudita,Saudi Pro League,2025,Al-Fayha,Al-Riyadh,2,1
Arabia Saudita,Saudi Pro League,2025,Al-Fayha,Al-Wehda,0,0
Arabia Saudita,Saudi Pro League,2025,Al-Fayha,Al-Raed,3,0
Arabia Saudita,Saudi Pro League,2025,Al-Fayha,Al-Okhdood,1,0
Arabia Saudita,Saudi Pro League,2025,Al-Fayha,Al-Hazem,1,1
Arabia Saudita,Saudi Pro League,2025,Al-Fayha,Al-Orobah,2,0
Arabia Saudita,Saudi Pro League,2025,Al-Khaleej,Al-Hilal,2,1
Arabia Saudita,Saudi Pro League,2025,Al-Khaleej,Al-Nassr,1,0
Arabia Saudita,Saudi Pro League,2025,Al-Khaleej,Al-Ittihad,0,1
Arabia Saudita,Saudi Pro League,2025,Al-Khaleej,Al-Ahli,2,1
Arabia Saudita,Saudi Pro League,2025,Al-Khaleej,Al-Qadsiah,1,2
Arabia Saudita,Saudi Pro League,2025,Al-Khaleej,Al-Shabab,3,1
Arabia Saudita,Saudi Pro League,2025,Al-Khaleej,Al-Ettifaq,0,2
Arabia Saudita,Saudi Pro League,2025,Al-Khaleej,Al-Taawoun,0,0
Arabia Saudita,Saudi Pro League,2025,Al-Khaleej,Al-Fateh,3,0
Arabia Saudita,Saudi Pro League,2025,Al-Khaleej,Damac,1,1
Arabia Saudita,Saudi Pro League,2025,Al-Khaleej,Al-Fayha,1,2
Arabia Saudita,Saudi Pro League,2025,Al-Khaleej,Al-Riyadh,1,2
Arabia Saudita,Saudi Pro League,2025,Al-Khaleej,Al-Wehda,1,1
Arabia Saudita,Saudi Pro League,2025,Al-Khaleej,Al-Raed,2,3
Arabia Saudita,Saudi Pro League,2025,Al-Khaleej,Al-Okhdood,4,2
Arabia Saudita,Saudi Pro League,2025,Al-Khaleej,Al-Hazem,2,0
Arabia Saudita,Saudi Pro League,2025,Al-Khaleej,Al-Orobah,3,1
Arabia Saudita,Saudi Pro League,2025,Al-Riyadh,Al-Hilal,1,1
Arabia Saudita,Saudi Pro League,2025,Al-Riyadh,Al-Nassr,1,2
Arabia Saudita,Saudi Pro League,2025,Al-Riyadh,Al-Ittihad,0,0
Arabia Saudita,Saudi Pro League,2025,Al-Riyadh,Al-Ahli,0,0
Arabia Saudita,Saudi Pro League,2025,Al-Riyadh,Al-Qadsiah,1,3
Arabia Saudita,Saudi Pro League,2025,Al-Riyadh,Al-Shabab,0,3
Arabia Saudita,Saudi Pro League,2025,Al-Riyadh,Al-Ettifaq,0,1
Arabia Saudita,Saudi Pro League,2025,Al-Riyadh,Al-Taawoun,2,2
Arabia Saudita,Saudi Pro League,2025,Al-Riyadh,Al-Fateh,0,0
Arabia Saudita,Saudi Pro League,2025,Al-Riyadh,Damac,1,0
Arabia Saudita,Saudi Pro League,2025,Al-Riyadh,Al-Fayha,2,0
Arabia Saudita,Saudi Pro League,2025,Al-Riyadh,Al-Khaleej,2,1
Arabia Saudita,Saudi Pro League,2025,Al-Riyadh,Al-Wehda,2,0
Arabia Saudita,Saudi Pro League,2025,Al-Riyadh,Al-Raed,2,1
Arabia Saudita,Saudi Pro League,2025,Al-Riyadh,Al-Okhdood,5,2
Arabia Saudita,Saudi Pro League,2025,Al-Riyadh,Al-Hazem,3,2
Arabia Saudita,Saudi Pro League,2025,Al-Riyadh,Al-Orobah,0,0
Arabia Saudita,Saudi Pro League,2025,Al-Wehda,Al-Hilal,1,2
Arabia Saudita,Saudi Pro League,2025,Al-Wehda,Al-Nassr,2,4
Arabia Saudita,Saudi Pro League,2025,Al-Wehda,Al-Ittihad,2,3
Arabia Saudita,Saudi Pro League,2025,Al-Wehda,Al-Ahli,1,3
Arabia Saudita,Saudi Pro League,2025,Al-Wehda,Al-Qadsiah,1,0
Arabia Saudita,Saudi Pro League,2025,Al-Wehda,Al-Shabab,1,1
Arabia Saudita,Saudi Pro League,2025,Al-Wehda,Al-Ettifaq,0,1
Arabia Saudita,Saudi Pro League,2025,Al-Wehda,Al-Taawoun,1,5
Arabia Saudita,Saudi Pro League,2025,Al-Wehda,Al-Fateh,2,1
Arabia Saudita,Saudi Pro League,2025,Al-Wehda,Damac,1,2
Arabia Saudita,Saudi Pro League,2025,Al-Wehda,Al-Fayha,1,0
Arabia Saudita,Saudi Pro League,2025,Al-Wehda,Al-Khaleej,2,1
Arabia Saudita,Saudi Pro League,2025,Al-Wehda,Al-Riyadh,1,0
Arabia Saudita,Saudi Pro League,2025,Al-Wehda,Al-Raed,0,3
Arabia Saudita,Saudi Pro League,2025,Al-Wehda,Al-Okhdood,1,3
Arabia Saudita,Saudi Pro League,2025,Al-Wehda,Al-Hazem,3,1
Arabia Saudita,Saudi Pro League,2025,Al-Wehda,Al-Orobah,3,1
Arabia Saudita,Saudi Pro League,2025,Al-Raed,Al-Hilal,1,2
Arabia Saudita,Saudi Pro League,2025,Al-Raed,Al-Nassr,1,3
Arabia Saudita,Saudi Pro League,2025,Al-Raed,Al-Ittihad,0,0
Arabia Saudita,Saudi Pro League,2025,Al-Raed,Al-Ahli,1,2
Arabia Saudita,Saudi Pro League,2025,Al-Raed,Al-Qadsiah,1,0
Arabia Saudita,Saudi Pro League,2025,Al-Raed,Al-Shabab,0,2
Arabia Saudita,Saudi Pro League,2025,Al-Raed,Al-Ettifaq,1,5
Arabia Saudita,Saudi Pro League,2025,Al-Raed,Al-Taawoun,1,0
Arabia Saudita,Saudi Pro League,2025,Al-Raed,Al-Fateh,0,0
Arabia Saudita,Saudi Pro League,2025,Al-Raed,Damac,3,0
Arabia Saudita,Saudi Pro League,2025,Al-Raed,Al-Fayha,0,1
Arabia Saudita,Saudi Pro League,2025,Al-Raed,Al-Khaleej,2,2
Arabia Saudita,Saudi Pro League,2025,Al-Raed,Al-Riyadh,1,1
Arabia Saudita,Saudi Pro League,2025,Al-Raed,Al-Wehda,2,2
Arabia Saudita,Saudi Pro League,2025,Al-Raed,Al-Okhdood,4,1
Arabia Saudita,Saudi Pro League,2025,Al-Raed,Al-Hazem,1,1
Arabia Saudita,Saudi Pro League,2025,Al-Raed,Al-Orobah,0,2
Arabia Saudita,Saudi Pro League,2025,Al-Okhdood,Al-Hilal,1,2
Arabia Saudita,Saudi Pro League,2025,Al-Okhdood,Al-Nassr,0,2
Arabia Saudita,Saudi Pro League,2025,Al-Okhdood,Al-Ittihad,0,5
Arabia Saudita,Saudi Pro League,2025,Al-Okhdood,Al-Ahli,1,1
Arabia Saudita,Saudi Pro League,2025,Al-Okhdood,Al-Qadsiah,0,0
Arabia Saudita,Saudi Pro League,2025,Al-Okhdood,Al-Shabab,2,1
Arabia Saudita,Saudi Pro League,2025,Al-Okhdood,Al-Ettifaq,1,3
Arabia Saudita,Saudi Pro League,2025,Al-Okhdood,Al-Taawoun,1,0
Arabia Saudita,Saudi Pro League,2025,Al-Okhdood,Al-Fateh,3,0
Arabia Saudita,Saudi Pro League,2025,Al-Okhdood,Damac,3,3
Arabia Saudita,Saudi Pro League,2025,Al-Okhdood,Al-Fayha,2,3
Arabia Saudita,Saudi Pro League,2025,Al-Okhdood,Al-Khaleej,2,1
Arabia Saudita,Saudi Pro League,2025,Al-Okhdood,Al-Riyadh,4,0
Arabia Saudita,Saudi Pro League,2025,Al-Okhdood,Al-Wehda,2,0
Arabia Saudita,Saudi Pro League,2025,Al-Okhdood,Al-Raed,2,1
Arabia Saudita,Saudi Pro League,2025,Al-Okhdood,Al-Hazem,2,0
Arabia Saudita,Saudi Pro League,2025,Al-Okhdood,Al-Orobah,1,2
Arabia Saudita,Saudi Pro League,2025,Al-Hazem,Al-Hilal,0,3
Arabia Saudita,Saudi Pro League,2025,Al-Hazem,Al-Nassr,1,0
Arabia Saudita,Saudi Pro League,2025,Al-Hazem,Al-Ittihad,1,2
Arabia Saudita,Saudi Pro League,2025,Al-Hazem,Al-Ahli,0,1
Arabia Saudita,Saudi Pro League,2025,Al-Hazem,Al-Qadsiah,2,2
Arabia Saudita,Saudi Pro League,2025,Al-Hazem,Al-Shabab,0,2
Arabia Saudita,Saudi Pro League,2025,Al-Hazem,Al-Ettifaq,2,0
Arabia Saudita,Saudi Pro League,2025,Al-Hazem,Al-Taawoun,1,2
Arabia Saudita,Saudi Pro League,2025,Al-Hazem,Al-Fateh,2,0
Arabia Saudita,Saudi Pro League,2025,Al-Hazem,Damac,0,2
Arabia Saudita,Saudi Pro League,2025,Al-Hazem,Al-Fayha,2,1
Arabia Saudita,Saudi Pro League,2025,Al-Hazem,Al-Khaleej,2,1
Arabia Saudita,Saudi Pro League,2025,Al-Hazem,Al-Riyadh,1,0
Arabia Saudita,Saudi Pro League,2025,Al-Hazem,Al-Wehda,1,0
Arabia Saudita,Saudi Pro League,2025,Al-Hazem,Al-Raed,4,3
Arabia Saudita,Saudi Pro League,2025,Al-Hazem,Al-Okhdood,0,0
Arabia Saudita,Saudi Pro League,2025,Al-Hazem,Al-Orobah,1,0
Arabia Saudita,Saudi Pro League,2025,Al-Orobah,Al-Hilal,0,4
Arabia Saudita,Saudi Pro League,2025,Al-Orobah,Al-Nassr,0,4
Arabia Saudita,Saudi Pro League,2025,Al-Orobah,Al-Ittihad,0,2
Arabia Saudita,Saudi Pro League,2025,Al-Orobah,Al-Ahli,1,0
Arabia Saudita,Saudi Pro League,2025,Al-Orobah,Al-Qadsiah,1,3
Arabia Saudita,Saudi Pro League,2025,Al-Orobah,Al-Shabab,0,3
Arabia Saudita,Saudi Pro League,2025,Al-Orobah,Al-Ettifaq,2,3
Arabia Saudita,Saudi Pro League,2025,Al-Orobah,Al-Taawoun,3,2
Arabia Saudita,Saudi Pro League,2025,Al-Orobah,Al-Fateh,0,2
Arabia Saudita,Saudi Pro League,2025,Al-Orobah,Damac,0,1
Arabia Saudita,Saudi Pro League,2025,Al-Orobah,Al-Fayha,0,1
Arabia Saudita,Saudi Pro League,2025,Al-Orobah,Al-Khaleej,1,1
Arabia Saudita,Saudi Pro League,2025,Al-Orobah,Al-Riyadh,3,2
Arabia Saudita,Saudi Pro League,2025,Al-Orobah,Al-Wehda,1,1
Arabia Saudita,Saudi Pro League,2025,Al-Orobah,Al-Raed,1,3
Arabia Saudita,Saudi Pro League,2025,Al-Orobah,Al-Okhdood,2,0
Arabia Saudita,Saudi Pro League,2025,Al-Orobah,Al-Hazem,3,2
